file_name,label,split
BRwgt-20140228-qlo/wav/de8-102.wav,de,train
BRwgt-20140228-qlo/wav/de8-097.wav,de,train
BRwgt-20140228-qlo/wav/de8-101.wav,de,train
BRwgt-20140228-qlo/wav/de8-100.wav,de,train
BRwgt-20140228-qlo/wav/de8-093.wav,de,train
BRwgt-20140228-qlo/wav/de8-095.wav,de,train
BRwgt-20140228-vcp/wav/de8-054.wav,de,train
BRwgt-20140228-vcp/wav/de8-053.wav,de,train
BRwgt-20140228-vcp/wav/de8-057.wav,de,train
BRwgt-20140228-vcp/wav/de8-055.wav,de,train
BRwgt-20140228-vcp/wav/de8-058.wav,de,train
BRwgt-20140228-vcp/wav/de8-052.wav,de,train
BRwgt-20140228-vcp/wav/de8-049.wav,de,train
BRwgt-20140228-vcp/wav/de8-050.wav,de,train
BRwgt-20140228-vcp/wav/de8-056.wav,de,train
BRwgt-20140228-vcp/wav/de8-051.wav,de,train
BRwgt-20140228-yvz/wav/de8-063.wav,de,train
BRwgt-20140228-yvz/wav/de8-062.wav,de,train
BRwgt-20140228-yvz/wav/de8-064.wav,de,train
BRwgt-20140228-yvz/wav/de8-057.wav,de,train
BRwgt-20140228-yvz/wav/de8-055.wav,de,train
BRwgt-20140228-yvz/wav/de8-058.wav,de,train
BRwgt-20140228-yvz/wav/de8-061.wav,de,train
BRwgt-20140228-yvz/wav/de8-060.wav,de,train
BRwgt-20140228-yvz/wav/de8-056.wav,de,train
BRwgt-20140228-yvz/wav/de8-059.wav,de,train
BRwgt-20140228-zpn/wav/de11-022.wav,de,train
BRwgt-20140228-zpn/wav/de11-021.wav,de,train
BRwgt-20140228-zpn/wav/de11-017.wav,de,train
BRwgt-20140228-zpn/wav/de11-024.wav,de,train
BRwgt-20140228-zpn/wav/de11-019.wav,de,train
BRwgt-20140228-zpn/wav/de11-020.wav,de,train
BRwgt-20140228-zpn/wav/de11-018.wav,de,train
BRwgt-20140228-zpn/wav/de11-023.wav,de,train
BRwgt-20140228-zpn/wav/de11-025.wav,de,train
BRwgt-20140228-zpn/wav/de11-026.wav,de,train
BRwgt-20140718-hof/wav/de9-177.wav,de,train
BRwgt-20140718-hof/wav/de9-172.wav,de,train
BRwgt-20140718-hof/wav/de9-175.wav,de,train
BRwgt-20140718-hof/wav/de9-176.wav,de,train
BRwgt-20140718-hof/wav/de9-171.wav,de,train
BRwgt-20140718-hof/wav/de9-169.wav,de,train
BRwgt-20140718-hof/wav/de9-170.wav,de,train
BRwgt-20140718-hof/wav/de9-168.wav,de,train
BRwgt-20140718-hof/wav/de9-174.wav,de,train
BRwgt-20140718-hof/wav/de9-173.wav,de,train
BRwgt-20140718-oxg/wav/de8-068.wav,de,train
BRwgt-20140718-oxg/wav/de8-073.wav,de,train
BRwgt-20140718-oxg/wav/de8-071.wav,de,train
BRwgt-20140718-oxg/wav/de8-076.wav,de,train
BRwgt-20140718-oxg/wav/de8-075.wav,de,train
BRwgt-20140718-oxg/wav/de8-067.wav,de,train
BRwgt-20140718-oxg/wav/de8-074.wav,de,train
BRwgt-20140718-oxg/wav/de8-069.wav,de,train
BRwgt-20140718-oxg/wav/de8-072.wav,de,train
BRwgt-20140718-oxg/wav/de8-070.wav,de,train
BRwgt-20140718-ynj/wav/de4-15.wav,de,train
BRwgt-20140718-ynj/wav/de4-13.wav,de,train
BRwgt-20140718-ynj/wav/de4-22.wav,de,train
BRwgt-20140718-ynj/wav/de4-21.wav,de,train
BRwgt-20140718-ynj/wav/de4-20.wav,de,train
BRwgt-20140718-ynj/wav/de4-18.wav,de,train
BRwgt-20140718-ynj/wav/de4-16.wav,de,train
BRwgt-20140718-ynj/wav/de4-14.wav,de,train
BRwgt-20140718-ynj/wav/de4-19.wav,de,train
BRwgt-20140718-ynj/wav/de4-17.wav,de,train
BRwgt-20140723-idz/wav/de3-67.wav,de,valid
BRwgt-20140723-idz/wav/de3-64.wav,de,valid
BRwgt-20140723-idz/wav/de3-69.wav,de,valid
BRwgt-20140723-idz/wav/de3-66.wav,de,valid
BRwgt-20140723-idz/wav/de3-61.wav,de,valid
BRwgt-20140723-idz/wav/de3-68.wav,de,valid
BRwgt-20140723-idz/wav/de3-60.wav,de,valid
BRwgt-20140723-idz/wav/de3-62.wav,de,valid
BRwgt-20140723-idz/wav/de3-65.wav,de,valid
BRwgt-20140723-idz/wav/de3-63.wav,de,valid
BRwgt-20140723-trd/wav/de11-009.wav,de,train
BRwgt-20140723-trd/wav/de11-011.wav,de,train
BRwgt-20140723-trd/wav/de11-004.wav,de,train
BRwgt-20140723-trd/wav/de11-012.wav,de,train
BRwgt-20140723-trd/wav/de11-010.wav,de,train
BRwgt-20140723-trd/wav/de11-006.wav,de,train
BRwgt-20140723-trd/wav/de11-008.wav,de,train
BRwgt-20140723-trd/wav/de11-007.wav,de,train
BRwgt-20140723-trd/wav/de11-003.wav,de,train
BRwgt-20140723-trd/wav/de11-005.wav,de,train
Black_Galaxy-20080530-xzb/wav/de11-100.wav,de,train
Black_Galaxy-20080530-xzb/wav/de11-097.wav,de,train
Black_Galaxy-20080530-xzb/wav/de11-101.wav,de,train
Black_Galaxy-20080530-xzb/wav/de11-103.wav,de,train
Black_Galaxy-20080530-xzb/wav/de11-096.wav,de,train
Black_Galaxy-20080530-xzb/wav/de11-099.wav,de,train
Black_Galaxy-20080530-xzb/wav/de11-095.wav,de,train
Black_Galaxy-20080530-xzb/wav/de11-098.wav,de,train
Black_Galaxy-20080530-xzb/wav/de11-102.wav,de,train
Black_Galaxy-20080530-xzb/wav/de11-104.wav,de,train
Crazo-20091014-cey/wav/de11-049.wav,de,train
Crazo-20091014-cey/wav/de11-053.wav,de,train
Crazo-20091014-cey/wav/de11-056.wav,de,train
Crazo-20091014-cey/wav/de11-054.wav,de,train
Crazo-20091014-cey/wav/de11-050.wav,de,train
Crazo-20091014-cey/wav/de11-058.wav,de,train
Crazo-20091014-cey/wav/de11-057.wav,de,train
Crazo-20091014-cey/wav/de11-055.wav,de,train
Crazo-20091014-cey/wav/de11-051.wav,de,train
Crazo-20091014-cey/wav/de11-052.wav,de,train
Crazo-20091014-jzh/wav/de5-003.wav,de,train
Crazo-20091014-jzh/wav/de4-98.wav,de,train
Crazo-20091014-jzh/wav/de4-99.wav,de,train
Crazo-20091014-jzh/wav/de5-005.wav,de,train
Crazo-20091014-jzh/wav/de5-001.wav,de,train
Crazo-20091014-jzh/wav/de4-96.wav,de,train
Crazo-20091014-jzh/wav/de4-95.wav,de,train
Crazo-20091014-jzh/wav/de5-004.wav,de,train
Crazo-20091014-jzh/wav/de5-002.wav,de,train
Crazo-20091014-jzh/wav/de4-97.wav,de,train
Crazo-20091014-rfm/wav/de7-010.wav,de,train
Crazo-20091014-rfm/wav/de7-003.wav,de,train
Crazo-20091014-rfm/wav/de7-009.wav,de,train
Crazo-20091014-rfm/wav/de7-004.wav,de,train
Crazo-20091014-rfm/wav/de7-006.wav,de,train
Crazo-20091014-rfm/wav/de7-005.wav,de,train
Crazo-20091014-rfm/wav/de7-008.wav,de,train
Crazo-20091014-rfm/wav/de7-007.wav,de,train
Crazo-20091014-rfm/wav/de7-011.wav,de,train
Crazo-20091014-rfm/wav/de7-002.wav,de,train
Crokoking-20110119-dbi/wav/de10-156.wav,de,train
Crokoking-20110119-dbi/wav/de10-149.wav,de,train
Crokoking-20110119-dbi/wav/de10-148.wav,de,train
Crokoking-20110119-dbi/wav/de10-154.wav,de,train
Crokoking-20110119-dbi/wav/de10-152.wav,de,train
Crokoking-20110119-dbi/wav/de10-155.wav,de,train
Crokoking-20110119-dbi/wav/de10-151.wav,de,train
Crokoking-20110119-dbi/wav/de10-153.wav,de,train
Crokoking-20110119-dbi/wav/de10-147.wav,de,train
Crokoking-20110119-dbi/wav/de10-150.wav,de,train
DanielNeuhaus-20080303-cxf/wav/de2-30.wav,de,train
DanielNeuhaus-20080303-cxf/wav/de2-38.wav,de,train
DanielNeuhaus-20080303-cxf/wav/de2-32.wav,de,train
DanielNeuhaus-20080303-cxf/wav/de2-37.wav,de,train
DanielNeuhaus-20080303-cxf/wav/de2-33.wav,de,train
DanielNeuhaus-20080303-cxf/wav/de2-35.wav,de,train
DanielNeuhaus-20080303-cxf/wav/de2-34.wav,de,train
DanielNeuhaus-20080303-cxf/wav/de2-36.wav,de,train
DanielNeuhaus-20080303-cxf/wav/de2-31.wav,de,train
DanielNeuhaus-20080303-cxf/wav/de2-29.wav,de,train
DanielNeuhaus-20080303-hfe/wav/de3-59.wav,de,train
DanielNeuhaus-20080303-hfe/wav/de3-52.wav,de,train
DanielNeuhaus-20080303-hfe/wav/de3-56.wav,de,train
DanielNeuhaus-20080303-hfe/wav/de3-51.wav,de,train
DanielNeuhaus-20080303-hfe/wav/de3-57.wav,de,train
DanielNeuhaus-20080303-hfe/wav/de3-58.wav,de,train
DanielNeuhaus-20080303-hfe/wav/de3-55.wav,de,train
DanielNeuhaus-20080303-hfe/wav/de3-53.wav,de,train
DanielNeuhaus-20080303-hfe/wav/de3-54.wav,de,train
